"Image","Title","Buy Box: Current","Buy Box: Stock","New: Current","List Price: Current","Categories: Tree","ASIN","Product Codes: EAN","Brand"
"https://m.media-amazon.com/images/I/71sr+Ov0aNL.jpg;https://m.media-amazon.com/images/I/61GZ7iKjzmL.jpg;https://m.media-amazon.com/images/I/713cnGfFfQL.jpg;https://m.media-amazon.com/images/I/61fF0UACdZL.jpg;https://m.media-amazon.com/images/I/91SBXIfNO3L.jpg;https://m.media-amazon.com/images/I/81tSjVRfKRL.jpg;https://m.media-amazon.com/images/I/813kEN3889L.jpg;https://m.media-amazon.com/images/I/91xhcnmKT1L.jpg;https://m.media-amazon.com/images/I/71iLTNJ0ZZL.jpg","Thule EasyFold XT Fahrradträger, Fahrradträger Anhängerkupplung Black/Aluminum, 2 Bikes","731.29","1000","731.29","949.95","Auto & Motorrad › Transportsysteme › Dachgepäckträger & -boxen › Fahrradhalter","B01N1MNL1A","3663011251075, 7313020077338, 7313020084336, 7426787961137","Thule"
"https://m.media-amazon.com/images/I/610BrrGDMOL.jpg;https://m.media-amazon.com/images/I/61tLKZ9uvjL.jpg;https://m.media-amazon.com/images/I/6156G5Y+-hL.jpg;https://m.media-amazon.com/images/I/61vuLPuWm2L.jpg;https://m.media-amazon.com/images/I/91g-1bhwEIL.jpg;https://m.media-amazon.com/images/I/819JoBR399L.jpg;https://m.media-amazon.com/images/I/71MWgi4ayvL.jpg;https://m.media-amazon.com/images/I/91SVOxpBpSL.jpg;https://m.media-amazon.com/images/I/610BrrGDMOL.jpg","Thule Easyfold 3 Plattformfahrradträger Für Die Anhängerkupplung Black, 2(3) Bikes","763.99","1000","763.99","949.95","Auto & Motorrad › Transportsysteme › Dachgepäckträger & -boxen › Fahrradhalter","B0DT4HZ13C","0091021752269","Thule"
"https://m.media-amazon.com/images/I/71ZALDekSgL.jpg;https://m.media-amazon.com/images/I/61aBE0yQSaL.jpg;https://m.media-amazon.com/images/I/61qujnAGBxL.jpg;https://m.media-amazon.com/images/I/61Hg4g4X4aL.jpg;https://m.media-amazon.com/images/I/81XTp9A2THL.jpg;https://m.media-amazon.com/images/I/819JoBR399L.jpg;https://m.media-amazon.com/images/I/71MWgi4ayvL.jpg;https://m.media-amazon.com/images/I/91SVOxpBpSL.jpg;https://m.media-amazon.com/images/I/610BrrGDMOL.jpg","Thule Easyfold 3 Plattformfahrradträger Für Die Anhängerkupplung Black, 3(4) Bikes","855.99","4","855.99","1,099.95","Auto & Motorrad › Transportsysteme › Dachgepäckträger & -boxen › Fahrradhalter","B0DT4HFSS3","0091021746633","Thule"
"https://m.media-amazon.com/images/I/71MZF5M7LBL.jpg;https://m.media-amazon.com/images/I/61XDfuehzpL.jpg;https://m.media-amazon.com/images/I/71MbjleBHTL.jpg;https://m.media-amazon.com/images/I/61M6BM6bCCL.jpg;https://m.media-amazon.com/images/I/91SBXIfNO3L.jpg;https://m.media-amazon.com/images/I/81tSjVRfKRL.jpg;https://m.media-amazon.com/images/I/813kEN3889L.jpg;https://m.media-amazon.com/images/I/91xhcnmKT1L.jpg;https://m.media-amazon.com/images/I/71iLTNJ0ZZL.jpg","Thule 934100 Fahrradträger EasyFold XT, 3 Bikes, 13 pin, schwarz, 1size","926.39","1000","926.39","1,099.95","Auto & Motorrad › Transportsysteme › Dachgepäckträger & -boxen › Fahrradhalter","B01NCDZVDG","7313020077369, 7313020084343, 7426787961144","Thule"
"https://m.media-amazon.com/images/I/814c1o0+3aL.jpg;https://m.media-amazon.com/images/I/71x4mKMHwnL.jpg;https://m.media-amazon.com/images/I/710Y4zbLG0L.jpg;https://m.media-amazon.com/images/I/71DG6x3T71L.jpg;https://m.media-amazon.com/images/I/61JQ2Ff0-3L.jpg;https://m.media-amazon.com/images/I/61S82Xa8nsL.jpg;https://m.media-amazon.com/images/I/615mTT7HXmL.jpg;https://m.media-amazon.com/images/I/610rCqiMEvL.jpg;https://m.media-amazon.com/images/I/718KZbKLbwL.jpg","HUAWEI Watch FIT 4 Pro Smartwatch Damen Herren, Sports Fitness Tracker, GPS, 5ATM Wasserdicht, EKG, Bis zu 10 Tage Akku, Saphirglas, Android™ & iOS Kompatibel, +6 Monate erweiterte Garantie, Grün","152.83","3","152.83","279.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F2B272RP","6942103156892","HUAWEI"
"https://m.media-amazon.com/images/I/71YljPppx2L.jpg;https://m.media-amazon.com/images/I/71mQTMeg-VL.jpg;https://m.media-amazon.com/images/I/61xeqyzYZKL.jpg;https://m.media-amazon.com/images/I/71G3eS477-L.jpg;https://m.media-amazon.com/images/I/71p7VlKpvxL.jpg;https://m.media-amazon.com/images/I/61qyCBRX8mL.jpg;https://m.media-amazon.com/images/I/61xycDD6nZL.jpg;https://m.media-amazon.com/images/I/61cghyPm5WL.jpg","HUAWEI Watch FIT 4 Smartwatch, Sports Fitness Tracker, 5ATM Wasserdicht, Gesundheits-Insights, Bis zu 10 Tage Akku, Kompatibel mit Android™ & iOS, +6 Monate erweiterte Garantie, Schwarz","103.83","3","103.83","169.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F29Y67ZR","6942103156830","HUAWEI"
"https://m.media-amazon.com/images/I/71AuaIxiioL.jpg;https://m.media-amazon.com/images/I/71mQTMeg-VL.jpg;https://m.media-amazon.com/images/I/61xeqyzYZKL.jpg;https://m.media-amazon.com/images/I/71G3eS477-L.jpg;https://m.media-amazon.com/images/I/71p7VlKpvxL.jpg;https://m.media-amazon.com/images/I/61qyCBRX8mL.jpg;https://m.media-amazon.com/images/I/61xycDD6nZL.jpg;https://m.media-amazon.com/images/I/61cghyPm5WL.jpg;https://m.media-amazon.com/images/I/71xCEeyUmFL.jpg","HUAWEI Watch FIT 4 Smartwatch, Sports Fitness Tracker, 5ATM Wasserdicht, Gesundheits-Insights, Bis zu 10 Tage Akku, Kompatibel mit Android™ & iOS, +6 Monate erweiterte Garantie, Lila","111.00","3","111.00","169.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F2B2ZVV2","6942103156847","HUAWEI"
"https://m.media-amazon.com/images/I/71MdwXnWjRL.jpg;https://m.media-amazon.com/images/I/71mQTMeg-VL.jpg;https://m.media-amazon.com/images/I/61xeqyzYZKL.jpg;https://m.media-amazon.com/images/I/71G3eS477-L.jpg;https://m.media-amazon.com/images/I/71p7VlKpvxL.jpg;https://m.media-amazon.com/images/I/61qyCBRX8mL.jpg;https://m.media-amazon.com/images/I/61xycDD6nZL.jpg;https://m.media-amazon.com/images/I/61cghyPm5WL.jpg;https://m.media-amazon.com/images/I/71xCEeyUmFL.jpg","HUAWEI Watch FIT 4 Smartwatch, Sports Fitness Tracker, 5ATM Wasserdicht, Gesundheits-Insights, Bis zu 10 Tage Akku, Kompatibel mit Android™ & iOS, +6 Monate erweiterte Garantie, Weiß","111.00","3","111.00","169.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F29YLDZ7","6942103156854","HUAWEI"
"https://m.media-amazon.com/images/I/818DToRchOL.jpg;https://m.media-amazon.com/images/I/71mQTMeg-VL.jpg;https://m.media-amazon.com/images/I/61xeqyzYZKL.jpg;https://m.media-amazon.com/images/I/71G3eS477-L.jpg;https://m.media-amazon.com/images/I/71p7VlKpvxL.jpg;https://m.media-amazon.com/images/I/61qyCBRX8mL.jpg;https://m.media-amazon.com/images/I/61xycDD6nZL.jpg;https://m.media-amazon.com/images/I/61cghyPm5WL.jpg;https://m.media-amazon.com/images/I/71xCEeyUmFL.jpg","HUAWEI Watch FIT 4 Smartwatch, Sports Fitness Tracker, 5ATM Wasserdicht, Gesundheits-Insights, Bis zu 10 Tage Akku, Kompatibel mit Android™ & iOS, +6 Monate erweiterte Garantie, Grau","111.00","3","111.00","169.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F2B1M9TB","6942103156861","HUAWEI"
"https://m.media-amazon.com/images/I/71266Tt78BL.jpg;https://m.media-amazon.com/images/I/71x4mKMHwnL.jpg;https://m.media-amazon.com/images/I/710Y4zbLG0L.jpg;https://m.media-amazon.com/images/I/71DG6x3T71L.jpg;https://m.media-amazon.com/images/I/61JQ2Ff0-3L.jpg;https://m.media-amazon.com/images/I/61S82Xa8nsL.jpg;https://m.media-amazon.com/images/I/615mTT7HXmL.jpg;https://m.media-amazon.com/images/I/610rCqiMEvL.jpg;https://m.media-amazon.com/images/I/718KZbKLbwL.jpg","HUAWEI Watch FIT 4 Pro Smartwatch, Sports Fitness Tracker, GPS, 5ATM Wasserdicht, EKG, Bis zu 10 Tage Akku, Android™ & iOS Kompatibel, +6 Monate erweiterte Garantie, Schwarz","149.00","3","149.00","279.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F29Y8QYR","6942103156878","HUAWEI"
"https://m.media-amazon.com/images/I/71DX2HuFMkL.jpg;https://m.media-amazon.com/images/I/71x4mKMHwnL.jpg;https://m.media-amazon.com/images/I/710Y4zbLG0L.jpg;https://m.media-amazon.com/images/I/71DG6x3T71L.jpg;https://m.media-amazon.com/images/I/61JQ2Ff0-3L.jpg;https://m.media-amazon.com/images/I/61S82Xa8nsL.jpg;https://m.media-amazon.com/images/I/615mTT7HXmL.jpg;https://m.media-amazon.com/images/I/610rCqiMEvL.jpg;https://m.media-amazon.com/images/I/718KZbKLbwL.jpg","HUAWEI Watch FIT 4 Pro Smartwatch Damen Herren, Sports Fitness Tracker, GPS, 5ATM Wasserdicht, EKG, Bis zu 10 Tage Akku, Saphirglas, Android™ & iOS Kompatibel, +6 Monate erweiterte Garantie, Blau","","","185.37","279.00","Elektronik & Foto › Tragbare Technologie › Smartwatches","B0F29ZF2KX","6942103156885","HUAWEI"
"https://m.media-amazon.com/images/I/51OnuWC--2L.jpg;https://m.media-amazon.com/images/I/514GzcN3z0L.jpg;https://m.media-amazon.com/images/I/8118VzqBqnL.jpg","Samsonite S'Cure - Spinner L Koffer, L 75 cm, 102 L, Blau (Dark Blue)","149.40","4","149.40","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B007WQJTJ8","4771911768612, 5414847326554","Samsonite"
"https://m.media-amazon.com/images/I/81nKW2g0SPL.jpg;https://m.media-amazon.com/images/I/71TWWqQIvsL.jpg;https://m.media-amazon.com/images/I/81XxLlCqtSL.jpg;https://m.media-amazon.com/images/I/91TK2FWxqYL.jpg;https://m.media-amazon.com/images/I/81caPYzxnZL.jpg;https://m.media-amazon.com/images/I/81Yxok43lQL.jpg;https://m.media-amazon.com/images/I/81Jsc3z8nbL.jpg;https://m.media-amazon.com/images/I/81Nk1CeFTPL.jpg;https://m.media-amazon.com/images/I/91PIbcFR3eL.jpg","Samsonite S'Cure - Spinner L Koffer, L 75 cm, 102 L, Schwarz (Black)","149.40","3","149.40","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B007WQJSGM","4771911768926, 5414847326530","Samsonite"
"https://m.media-amazon.com/images/I/61A3J4iCQmL.jpg;https://m.media-amazon.com/images/I/61A3J4iCQmL.jpg;https://m.media-amazon.com/images/I/712bZDVmoQL.jpg;https://m.media-amazon.com/images/I/81az8TUcAwL.jpg;https://m.media-amazon.com/images/I/81vYIpMY56L.jpg;https://m.media-amazon.com/images/I/81jDinx-jJL.jpg","Samsonite S'Cure - Spinner S, Handgepäck, S (55 cm), 34 L, Blau (Dark Blue)","136.42","3","136.42","219.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B009SIVCNE","4771911769053, 5414847329944","Samsonite"
"https://m.media-amazon.com/images/I/81gmTROWdDL.jpg;https://m.media-amazon.com/images/I/81bf+plodCL.jpg;https://m.media-amazon.com/images/I/41M5hJVQatL.jpg;https://m.media-amazon.com/images/I/91SVrjOziVL.jpg;https://m.media-amazon.com/images/I/41mUujfKRFL.jpg","Samsonite S'Cure - Spinner L Koffer, L 75 cm, 102 L, Blau (Aqua Blue)","149.40","3","149.40","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B008508YFK","3663684222556, 4771911769015, 5414847326523","Samsonite"
"https://m.media-amazon.com/images/I/815SNBVrYIL.jpg;https://m.media-amazon.com/images/I/71TWWqQIvsL.jpg;https://m.media-amazon.com/images/I/81XxLlCqtSL.jpg;https://m.media-amazon.com/images/I/715MNgPFyYL.jpg;https://m.media-amazon.com/images/I/81Yxok43lQL.jpg;https://m.media-amazon.com/images/I/81Jsc3z8nbL.jpg;https://m.media-amazon.com/images/I/91TK2FWxqYL.jpg;https://m.media-amazon.com/images/I/81Nk1CeFTPL.jpg;https://m.media-amazon.com/images/I/91PIbcFR3eL.jpg","Samsonite S'Cure - Spinner XL, Koffer, XL (81 cm), 138 L, Schwarz (Black)","208.99","1000","206.99","269.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B00MMBZF50","4771911768742, 5414847460579","Samsonite"
"https://m.media-amazon.com/images/I/61mB6aV1w5L.jpg;https://m.media-amazon.com/images/I/71uy8c7gWVL.jpg;https://m.media-amazon.com/images/I/81ImpOHivbL.jpg;https://m.media-amazon.com/images/I/714SCr+1AEL.jpg;https://m.media-amazon.com/images/I/81xTvvPhLaL.jpg;https://m.media-amazon.com/images/I/81+d0xSpjSL.jpg;https://m.media-amazon.com/images/I/6155jlRuNML.jpg","Samsonite S'Cure - Spinner M Koffer, M (69 cm), 79 L, Rot (Crimson Red)","148.85","4","148.85","229.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B007WQJPYW","4771911768964, 5414847326479","Samsonite"
"https://m.media-amazon.com/images/I/51hlfRYjLlL.jpg;https://m.media-amazon.com/images/I/61pqM2J-ddL.jpg;https://m.media-amazon.com/images/I/51eutrR1IxL.jpg;https://m.media-amazon.com/images/I/41M5hJVQatL.jpg;https://m.media-amazon.com/images/I/61tmGKt8w4L.jpg","Samsonite S'Cure - Spinner M Koffer, M (69 cm), 79 L, Blau (Aqua Blue)","136.68","3","136.68","229.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B0085K5714","4771911768865, 5414847326455","Samsonite"
"https://m.media-amazon.com/images/I/81aKFnWHlXL.jpg;https://m.media-amazon.com/images/I/81IQcjXtvOL.jpg;https://m.media-amazon.com/images/I/81WDOOTW1pL.jpg;https://m.media-amazon.com/images/I/81tkNL39wXL.jpg;https://m.media-amazon.com/images/I/41M5hJVQatL.jpg;https://m.media-amazon.com/images/I/91-iJ9IdbHL.jpg","Samsonite S'Cure - Spinner XL, Koffer, XL (81 cm), 138 L, Blau (Aqua Blue)","172.68","4","172.68","269.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B00MK0PX8C","5414847460562","Samsonite"
"https://m.media-amazon.com/images/I/81yRLNRf-yL.jpg;https://m.media-amazon.com/images/I/51B2V6FDtKL.jpg;https://m.media-amazon.com/images/I/91TK2FWxqYL.jpg;https://m.media-amazon.com/images/I/81caPYzxnZL.jpg;https://m.media-amazon.com/images/I/81Yxok43lQL.jpg;https://m.media-amazon.com/images/I/81Jsc3z8nbL.jpg;https://m.media-amazon.com/images/I/91PIbcFR3eL.jpg;https://m.media-amazon.com/images/I/81ognK13s8L.jpg;https://m.media-amazon.com/images/I/81Nk1CeFTPL.jpg","Samsonite S'Cure - Spinner S, Handgepäck, S (55 cm), 34 L, Schwarz (Black)","131.40","3","131.40","219.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B009SIVAO0","4771911768605, 5025547161897, 5414847329920","Samsonite"
"https://m.media-amazon.com/images/I/81jeKYR0MgL.jpg;https://m.media-amazon.com/images/I/71LTnwRp8sL.jpg;https://m.media-amazon.com/images/I/81AD9WBAw0L.jpg;https://m.media-amazon.com/images/I/81oQewVLJ+L.jpg;https://m.media-amazon.com/images/I/91qtkp2jPqL.jpg;https://m.media-amazon.com/images/I/91lYorsu3jL.jpg;https://m.media-amazon.com/images/I/81qvj78iwnL.jpg;https://m.media-amazon.com/images/I/91ozWzruX7L.jpg;https://m.media-amazon.com/images/I/91nooKR2t+L.jpg","Samsonite S'Cure - Spinner L, Koffer, L 75 cm, 102 L, Silber (Silver)","158.88","3","158.88","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B00TSP4STM","5414847590221","Samsonite"
"https://m.media-amazon.com/images/I/61WDE4B85ZL.jpg;https://m.media-amazon.com/images/I/61yBiyY2yDL.jpg;https://m.media-amazon.com/images/I/81oCWTDBRaL.jpg;https://m.media-amazon.com/images/I/71lCVJUqK4L.jpg;https://m.media-amazon.com/images/I/71+IgJfxzqL.jpg;https://m.media-amazon.com/images/I/61ixcoG2AwL.jpg;https://m.media-amazon.com/images/I/71mm4y2nksL.jpg;https://m.media-amazon.com/images/I/81IboKOXrgL.jpg;https://m.media-amazon.com/images/I/81edX912XRL.jpg","Samsonite S'Cure Renewed - Hartschalenkoffer 75 cm, Groß, Check-in Koffer mit Dreipunkt-Verschluss, Leicht, 4.60 KG, 102 L, Grün (Dark Green)","160.08","4","160.08","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0G71H566B","5400520383488","Samsonite"
"https://m.media-amazon.com/images/I/61GpXdQlBTL.jpg;https://m.media-amazon.com/images/I/61SEGTbd6yL.jpg;https://m.media-amazon.com/images/I/71CRBpBfppL.jpg;https://m.media-amazon.com/images/I/812a08DLqML.jpg;https://m.media-amazon.com/images/I/81WSlmKVtLL.jpg;https://m.media-amazon.com/images/I/8162yc1IKKL.jpg;https://m.media-amazon.com/images/I/71VE4ArVnLL.jpg;https://m.media-amazon.com/images/I/71+xJ9klYeL.jpg;https://m.media-amazon.com/images/I/711EhLUalVL.jpg","Samsonite S'Cure - Spinner M Koffer, M (69 cm), 79 L, Blau (Dark Blue)","154.05","1000","154.05","229.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B007WQJQJQ","5414847326486","Samsonite"
"https://m.media-amazon.com/images/I/516yKeks3UL.jpg","Samsonite S'Cure - Spinner S, Handgepäck, S (55 cm), 34 L, Blau (Aqua Blue)","131.40","3","131.40","219.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B009SIVAL8","4771911768834, 5025547161903, 5414847329913","Samsonite"
"https://m.media-amazon.com/images/I/71-MworoUiL.jpg;https://m.media-amazon.com/images/I/61UoLTkHILL.jpg;https://m.media-amazon.com/images/I/81cj1gEj1RL.jpg;https://m.media-amazon.com/images/I/81HYrpRe4yL.jpg;https://m.media-amazon.com/images/I/716MTbaEwGL.jpg;https://m.media-amazon.com/images/I/71BmFlYowkL.jpg;https://m.media-amazon.com/images/I/81ymKtXgvbL.jpg;https://m.media-amazon.com/images/I/81DZkPhqk8L.jpg;https://m.media-amazon.com/images/I/61L0PVM1PwL.jpg","Samsonite S'Cure - Spinner S, Handgepäck, S (55 cm), 34 L, Grün (Olive)","179.96","1000","177.96","219.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B0GHP6FFH3","5400520377067","Samsonite"
"https://m.media-amazon.com/images/I/71ErqqM+6gL.jpg;https://m.media-amazon.com/images/I/61tqyPXeuzL.jpg;https://m.media-amazon.com/images/I/81yNAAfEBRL.jpg;https://m.media-amazon.com/images/I/81HYrpRe4yL.jpg;https://m.media-amazon.com/images/I/81QMmaVFH4L.jpg;https://m.media-amazon.com/images/I/71BmFlYowkL.jpg;https://m.media-amazon.com/images/I/81ymKtXgvbL.jpg;https://m.media-amazon.com/images/I/81DZkPhqk8L.jpg;https://m.media-amazon.com/images/I/71yWIhkrg9L.jpg","Samsonite S'Cure - Spinner XL, Koffer, XL (81 cm), 138 L, Grün (Olive)","201.75","1000","201.75","269.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0GHPX5G6T","5400520377081","Samsonite"
"https://m.media-amazon.com/images/I/61XqqTQMSVL.jpg;https://m.media-amazon.com/images/I/61zjM8KLccL.jpg;https://m.media-amazon.com/images/I/71lCVJUqK4L.jpg;https://m.media-amazon.com/images/I/81oCWTDBRaL.jpg;https://m.media-amazon.com/images/I/61ixcoG2AwL.jpg;https://m.media-amazon.com/images/I/81IboKOXrgL.jpg;https://m.media-amazon.com/images/I/71+IgJfxzqL.jpg;https://m.media-amazon.com/images/I/71mm4y2nksL.jpg;https://m.media-amazon.com/images/I/81edX912XRL.jpg","Samsonite S'Cure Renewed - Hartschalenkoffer 69 cm, Mittelgroß, Check-in Koffer mit Dreipunkt-Verschluss, Leicht, 4.20 KG, 79 L, Grün (Dark Green)","145.50","3","145.50","229.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0G719PNZD","5400520383457","Samsonite"
"https://m.media-amazon.com/images/I/61czs3DO3aL.jpg;https://m.media-amazon.com/images/I/711qQm0AmJL.jpg;https://m.media-amazon.com/images/I/81gFbnoeYhL.jpg;https://m.media-amazon.com/images/I/71KtPLx4KfL.jpg;https://m.media-amazon.com/images/I/7185FCIbFCL.jpg;https://m.media-amazon.com/images/I/71bdn7nq6OL.jpg;https://m.media-amazon.com/images/I/81RX+4Q9joL.jpg;https://m.media-amazon.com/images/I/811lba6Mc8L.jpg;https://m.media-amazon.com/images/I/71W18AEnDjL.jpg","Samsonite S'Cure - Spinner S, Handgepäck, S (55 cm), 34 L, Gelb (Citrus)","164.25","1000","164.25","219.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B0GHPM9FVL","5400520377050","Samsonite"
"https://m.media-amazon.com/images/I/6145pOWBb-L.jpg;https://m.media-amazon.com/images/I/61+jkoFR52L.jpg;https://m.media-amazon.com/images/I/61Lidn4C3VL.jpg;https://m.media-amazon.com/images/I/61E3ruV9FcL.jpg;https://m.media-amazon.com/images/I/61x1HtC4ygL.jpg;https://m.media-amazon.com/images/I/61lokIBbhkL.jpg;https://m.media-amazon.com/images/I/61Ro+B4aJLL.jpg","Samsonite S'Cure - Spinner XL, Koffer, XL (81 cm), 138 L, Blau (Dark Blue)","167.25","1000","167.25","269.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B00MNA8ATS","4771911768803, 5414847460593","Samsonite"
"https://m.media-amazon.com/images/I/61ddE8PAs2L.jpg;https://m.media-amazon.com/images/I/61E+w+qeI1L.jpg;https://m.media-amazon.com/images/I/81fu0-sgGQL.jpg;https://m.media-amazon.com/images/I/71V2S65jxEL.jpg;https://m.media-amazon.com/images/I/71xfJEVJMAL.jpg;https://m.media-amazon.com/images/I/818X9drn6mL.jpg;https://m.media-amazon.com/images/I/81kVTsxpzDL.jpg;https://m.media-amazon.com/images/I/81UrII71o2L.jpg;https://m.media-amazon.com/images/I/81yjXdu1QML.jpg","Samsonite S'Cure Renewed - Hartschalenkoffer 75 cm, Groß, Check-in Koffer mit Dreipunkt-Verschluss, Leicht, 4.60 KG, 102 L, Schwarz","160.08","4","160.08","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0G71JFW5Y","5400520383471","Samsonite"
"https://m.media-amazon.com/images/I/61PDCB9R3fL.jpg;https://m.media-amazon.com/images/I/61wC7JVOtxL.jpg;https://m.media-amazon.com/images/I/71vL1HN8hxL.jpg;https://m.media-amazon.com/images/I/61-8zKhzViL.jpg;https://m.media-amazon.com/images/I/717sjExZQ+L.jpg;https://m.media-amazon.com/images/I/81Md8Jk4QjL.jpg;https://m.media-amazon.com/images/I/71rKGLTwUDL.jpg;https://m.media-amazon.com/images/I/71kQRlTouqL.jpg;https://m.media-amazon.com/images/I/81XR+SvOIgL.jpg","Samsonite S'Cure Renewed - Hartschalenkoffer 69 cm, Mittelgroß, Check-in Koffer mit Dreipunkt-Verschluss, Leicht, 4.20 KG, 79 L, Gelb (Yellow)","146.31","3","146.31","229.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0G72BJRFR","5400520383464","Samsonite"
"https://m.media-amazon.com/images/I/61LHrr1W1dL.jpg;https://m.media-amazon.com/images/I/61LEVhPXJZL.jpg;https://m.media-amazon.com/images/I/71vL1HN8hxL.jpg;https://m.media-amazon.com/images/I/61-8zKhzViL.jpg;https://m.media-amazon.com/images/I/717sjExZQ+L.jpg;https://m.media-amazon.com/images/I/71rKGLTwUDL.jpg;https://m.media-amazon.com/images/I/81XR+SvOIgL.jpg;https://m.media-amazon.com/images/I/81Md8Jk4QjL.jpg;https://m.media-amazon.com/images/I/71kQRlTouqL.jpg","Samsonite S'Cure Renewed - Hartschalenkoffer 75 cm, Groß, Check-in Koffer mit Dreipunkt-Verschluss, Leicht, 4.60 KG, 102 L, Gelb (Yellow)","170.00","","170.00","249.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0G71S1F24","5400520383495","Samsonite"
"https://m.media-amazon.com/images/I/718Cch9dwpL.jpg;https://m.media-amazon.com/images/I/61LOU4o5ubL.jpg;https://m.media-amazon.com/images/I/71IrBjcmi2L.jpg;https://m.media-amazon.com/images/I/81kTwmXh1wL.jpg;https://m.media-amazon.com/images/I/91O31BTiKaL.jpg;https://m.media-amazon.com/images/I/81uFm-yop-L.jpg;https://m.media-amazon.com/images/I/81VaRTgm8nL.jpg;https://m.media-amazon.com/images/I/91cy0-Bg0hL.jpg;https://m.media-amazon.com/images/I/9137lARPCLL.jpg","Samsonite S'Cure - Spinner M, Koffer, M (69 cm), 79 L, Grün (Dark Teal)","188.16","169","188.16","229.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0DVGBW1P3","5400520306739","Samsonite"
"https://m.media-amazon.com/images/I/61p3vE+MjzL.jpg;https://m.media-amazon.com/images/I/61G+LdBremL.jpg;https://m.media-amazon.com/images/I/71vL1HN8hxL.jpg;https://m.media-amazon.com/images/I/61-8zKhzViL.jpg;https://m.media-amazon.com/images/I/717sjExZQ+L.jpg;https://m.media-amazon.com/images/I/71rKGLTwUDL.jpg;https://m.media-amazon.com/images/I/81XR+SvOIgL.jpg;https://m.media-amazon.com/images/I/81Md8Jk4QjL.jpg;https://m.media-amazon.com/images/I/71kQRlTouqL.jpg","Samsonite S'Cure Renewed - Hartschalenkoffer 81 cm, Extra Groß, Check-in Koffer mit Dreipunkt-Verschluss, Leicht, 5 KG, 138 L, Gelb (Yellow)","172.68","","172.68","269.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Koffer & Trolleys","B0G71WK222","5400520383525","Samsonite"
"https://m.media-amazon.com/images/I/51cJdGvjHkL.jpg;https://m.media-amazon.com/images/I/51JwwCUZoDL.jpg;https://m.media-amazon.com/images/I/610h9jRKI1L.jpg;https://m.media-amazon.com/images/I/71jzhScfxyL.jpg;https://m.media-amazon.com/images/I/71HmgGCGAXL.jpg;https://m.media-amazon.com/images/I/61imaCg86RL.jpg;https://m.media-amazon.com/images/I/61gku2Tkv3L.jpg;https://m.media-amazon.com/images/I/51T2CfMJmsL.jpg;https://m.media-amazon.com/images/I/81y-m20WskL.jpg","Samsonite S'Cure - Spinner S, Handgepäck, S (55 cm), 34 L, Silber (Silver)","131.40","3","131.40","219.00","Fashion › Gepäck & Reiseausrüstung › Reisegepäck › Handgepäck","B00ULNHS9M","4771911768681, 5414847590184","Samsonite"
